,movie_id,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
813,movie_0814,Adventure Legend,TV Series,Adventure,movie_0034,2004,62.0,TV-Y7,Korean,USA,6.3,movie_0034,movie_0034,11.0,13.0,0,2022-03-04,0
814,movie_0815,Story Battle,Stand-up Comedy,Thriller,movie_0034,2012,50.0,TV-PG,Italian,USA,movie_0034,movie_0034,movie_0034,movie_0034,movie_0034,0,2021-08-09,0
815,movie_0816,Legend Empire,Stand-up Comedy,Western,movie_0034,2010,55.0,PG-13,Japanese,South Korea,7.0,movie_0034,movie_0034,movie_0034,movie_0034,0,2022-06-07,0
816,movie_0817,Story Legend,Stand-up Comedy,Drama,Mystery,2006,47.0,TV-G,Hindi,USA,movie_0034,movie_0034,movie_0034,movie_0034,movie_0034,1,2021-09-11,0
817,movie_0818,Our King,Documentary,History,Biography,1997,71.0,PG,English,South Korea,6.6,movie_0034,movie_0034,movie_0034,movie_0034,1,2021-09-12,1
818,movie_0819,Night House,Movie,Horror,movie_0034,2019,78.0,NC-17,English,USA,0.6,movie_0034,movie_0034,movie_0034,movie_0034,0,2024-10-15,1
819,movie_0820,Fire Phoenix,TV Series,Fantasy,movie_0034,1993,53.0,TV-Y,French,UK,movie_0034,movie_0034,movie_0034,12.0,178.0,0,2020-12-02,0
820,movie_0821,Hero King,Movie,Sci-Fi,movie_0034,2011,109.0,NC-17,Spanish,USA,4.0,821340.0,movie_0034,movie_0034,movie_0034,0,2023-12-20,0
821,movie_0822,Family Mystery,TV Series,War,Family,2002,47.0,TV-PG,English,USA,6.8,movie_0034,movie_0034,9.0,91.0,0,2021-02-19,0
822,movie_0823,Adventure Ice,Movie,Comedy,movie_0034,1992,87.0,TV-PG,English,UK,movie_0034,527595.0,movie_0034,movie_0034,movie_0034,0,2022-01-15,0
823,movie_0824,War Queen,Movie,Comedy,movie_0034,1998,136.0,PG-13,English,Japan,6.3,14508562.0,7872086.0,movie_0034,movie_0034,0,2021-03-22,0
824,movie_0825,Warrior Story,Movie,Romance,movie_0034,2008,131.0,TV-Y7,Spanish,USA,movie_0034,2565082.0,6970808.0,movie_0034,movie_0034,1,2020-09-28,0
825,movie_0826,Dark Adventure,Stand-up Comedy,Adventure,movie_0034,2014,53.0,TV-Y,English,USA,5.0,movie_0034,movie_0034,movie_0034,movie_0034,1,2023-04-13,0
826,movie_0827,Mystery House,Movie,Family,Biography,2021,139.0,R,Hindi,USA,movie_0034,movie_0034,2642562.0,movie_0034,movie_0034,1,2024-10-22,0
827,movie_0828,My Fire,Movie,Sport,Adventure,2010,92.0,PG-13,English,Canada,7.1,6655248.0,12028987.0,movie_0034,movie_0034,0,2024-08-27,0
828,movie_0829,A Dream,Movie,Sci-Fi,Comedy,2017,149.0,PG-13,English,USA,6.9,24683583.0,12557644.0,movie_0034,movie_0034,1,2022-07-14,0
829,movie_0830,Storm Mystery,Movie,Comedy,movie_0034,2019,144.0,TV-MA,French,USA,10.0,29920808.0,476337.0,movie_0034,movie_0034,0,2023-09-25,0
830,movie_0831,Quest Hero,Documentary,Fantasy,movie_0034,2018,91.0,G,English,France,7.0,movie_0034,movie_0034,movie_0034,movie_0034,1,2023-09-01,0
831,movie_0832,Dark Princess,Movie,Mystery,movie_0034,2024,123.0,R,English,USA,7.5,7530143.0,3531986.0,movie_0034,movie_0034,0,2023-11-25,0
832,movie_0833,Mystery Mystery,Movie,Biography,movie_0034,1999,114.0,PG,Korean,USA,4.0,42562175.0,4613013.0,movie_0034,movie_0034,0,2022-09-13,0
833,movie_0834,The Mission,TV Series,Crime,movie_0034,2009,25.0,TV-14,Japanese,USA,7.1,movie_0034,movie_0034,movie_0034,118.0,0,2024-01-22,0
834,movie_0835,Bright Ice,Movie,Mystery,movie_0034,2021,95.0,TV-14,French,South Korea,7.9,1167789.0,819792.0,movie_0034,movie_0034,1,2021-06-10,0
835,movie_0836,Our Legend,Movie,War,movie_0034,2015,113.0,TV-Y7,Korean,USA,6.4,484647.0,212752946.0,movie_0034,movie_0034,0,2021-07-04,1
836,movie_0837,Princess Adventure,Movie,Action,Adventure,2015,140.0,TV-Y,Korean,USA,4.9,movie_0034,movie_0034,movie_0034,movie_0034,0,2024-07-06,1
837,movie_0838,Adventure Hero,TV Series,Western,movie_0034,2018,50.0,TV-14,English,France,8.1,movie_0034,movie_0034,5.0,121.0,0,2023-10-10,0
838,movie_0839,Journey War,Movie,War,Music,1991,153.0,PG-13,English,UK,8.4,5258946.0,movie_0034,movie_0034,movie_0034,0,2025-05-06,0
839,movie_0840,Family Kingdom,Movie,Adventure,movie_0034,2016,107.0,TV-14,English,USA,5.1,1028211.0,movie_0034,movie_0034,movie_0034,0,2024-02-17,0
840,movie_0841,Day Mystery,Movie,Mystery,movie_0034,1997,113.0,PG,French,USA,6.0,4169507.0,219618052.0,movie_0034,movie_0034,0,2024-02-03,0
841,movie_0842,Storm Mission,Movie,Action,movie_0034,1996,28.0,PG,Korean,USA,4.4,movie_0034,2667223.0,movie_0034,movie_0034,1,2022-09-24,1
842,movie_0843,War Fire,Movie,Comedy,Family,1998,60.0,PG-13,English,USA,4.8,2630439.0,movie_0034,movie_0034,movie_0034,0,2024-03-28,0
843,movie_0844,Journey Story,Movie,Comedy,Comedy,2001,67.0,R,English,USA,5.1,1204081.0,movie_0034,movie_0034,movie_0034,0,2024-09-25,1
844,movie_0845,Little House,TV Series,Thriller,movie_0034,1996,40.0,TV-MA,Spanish,South Korea,8.0,movie_0034,movie_0034,12.0,52.0,0,2024-03-16,0
845,movie_0846,Storm Family,Stand-up Comedy,Action,Mystery,2024,61.0,TV-MA,English,USA,4.8,movie_0034,movie_0034,movie_0034,movie_0034,0,2024-03-03,1
846,movie_0847,Mystery War,TV Series,Action,movie_0034,1992,63.0,NC-17,English,Canada,9.1,movie_0034,movie_0034,9.0,176.0,0,2024-10-05,1
847,movie_0848,Dark Fire,Limited Series,Biography,Biography,2014,61.0,NC-17,French,USA,3.8,movie_0034,movie_0034,5.0,55.0,1,2021-12-16,0
848,movie_0849,House King,Movie,Adventure,movie_0034,1994,136.0,TV-MA,English,South Korea,5.3,1868982.0,134002064.0,movie_0034,movie_0034,0,2021-03-02,0
849,movie_0850,Mystery City,Movie,Horror,movie_0034,1999,109.0,TV-Y,English,USA,4.3,50678574.0,movie_0034,movie_0034,movie_0034,1,2022-09-03,1
850,movie_0851,City Battle,Stand-up Comedy,Fantasy,movie_0034,2003,58.0,TV-MA,English,UK,6.8,movie_0034,movie_0034,movie_0034,movie_0034,0,2025-01-06,0
851,movie_0852,Dream Hero,TV Series,Family,Western,2004,34.0,TV-PG,English,Canada,movie_0034,movie_0034,movie_0034,8.0,58.0,0,2025-04-28,1
852,movie_0853,Family Journey,TV Series,Fantasy,movie_0034,2018,37.0,TV-Y,French,South Korea,movie_0034,movie_0034,movie_0034,7.0,25.0,0,2021-09-08,1
853,movie_0854,Dark House,Movie,Fantasy,movie_0034,2012,117.0,PG-13,English,USA,7.8,859774.0,movie_0034,movie_0034,movie_0034,1,2024-07-16,0
854,movie_0855,First Night,Movie,Animation,movie_0034,2024,137.0,TV-PG,Korean,France,7.0,5430130.0,17526308.0,movie_0034,movie_0034,0,2021-06-05,0
855,movie_0856,Big King,Movie,Fantasy,movie_0034,2017,76.0,R,English,South Korea,3.3,37318670.0,movie_0034,movie_0034,movie_0034,0,2022-06-13,1
856,movie_0857,Day Warrior,Stand-up Comedy,Sport,Thriller,2011,61.0,R,English,Canada,3.7,movie_0034,movie_0034,movie_0034,movie_0034,0,2024-01-19,0
857,movie_0858,Fire Mystery,TV Series,Horror,movie_0034,1997,28.0,TV-PG,French,USA,4.6,movie_0034,movie_0034,5.0,68.0,1,2024-03-21,0
858,movie_0859,First Mission,Documentary,Action,Western,2017,98.0,PG-13,English,USA,5.3,movie_0034,movie_0034,movie_0034,movie_0034,1,2022-06-24,1
859,movie_0860,Our Love,Stand-up Comedy,Animation,movie_0034,2020,40.0,TV-14,English,USA,movie_0034,movie_0034,movie_0034,movie_0034,movie_0034,0,2021-05-06,0
860,movie_0861,Night Journey,Documentary,Western,History,2022,50.0,PG-13,Italian,USA,7.7,movie_0034,movie_0034,movie_0034,movie_0034,1,2024-06-16,0
861,movie_0862,Day Quest,Stand-up Comedy,Family,movie_0034,2002,530.0,TV-MA,Hindi,South Korea,6.3,movie_0034,movie_0034,movie_0034,movie_0034,0,2020-11-27,0
862,movie_0863,Fire House,Movie,Music,Mystery,2003,139.0,TV-14,French,USA,7.3,movie_0034,movie_0034,movie_0034,movie_0034,1,2025-07-15,0
863,movie_0864,Dragon Hero,Movie,Sci-Fi,movie_0034,2012,100.0,G,English,USA,5.7,movie_0034,17337817.0,movie_0034,movie_0034,0,2024-01-30,0
864,movie_0865,Dark Mission,Movie,Sport,Biography,2022,118.0,R,French,USA,8.4,8577151.0,116808765.0,movie_0034,movie_0034,0,2025-06-04,0
865,movie_0866,Love King,TV Series,Comedy,movie_0034,1997,75.0,G,English,Japan,4.1,movie_0034,movie_0034,10.0,44.0,0,2022-10-18,0
866,movie_0867,Story Legend,Documentary,Mystery,movie_0034,2008,103.0,TV-G,Spanish,South Korea,9.6,movie_0034,movie_0034,movie_0034,movie_0034,0,2022-04-21,1
867,movie_0868,War Empire,TV Series,Crime,Horror,1965,77.0,PG-13,English,France,6.5,movie_0034,movie_0034,1,150.0,0,2021-09-29,0
868,movie_0869,Old City,Movie,Animation,movie_0034,2001,74.0,G,English,USA,5.8,341904.0,6047181.0,movie_0034,movie_0034,0,2023-03-10,0
869,movie_0870,Little Phoenix,Documentary,Music,Romance,2022,100.0,TV-PG,English,France,movie_0034,movie_0034,movie_0034,movie_0034,movie_0034,1,2021-03-14,0
870,movie_0871,Princess City,TV Series,Animation,movie_0034,1994,80.0,G,English,USA,5.6,movie_0034,movie_0034,2.0,144.0,1,2023-01-01,0
871,movie_0872,Journey Journey,Documentary,Action,movie_0034,1996,46.0,NC-17,English,USA,7.1,movie_0034,movie_0034,movie_0034,movie_0034,0,2022-04-02,0
872,movie_0873,The City,Movie,Western,Music,2000,130.0,NC-17,English,USA,5.5,5203135.0,14104172.0,movie_0034,movie_0034,1,2024-03-19,1
873,movie_0874,Family Legend,Limited Series,Romance,movie_0034,2017,81.0,PG-13,English,USA,6.0,movie_0034,movie_0034,12.0,133.0,0,2023-04-22,1
874,movie_0875,Empire Dragon,Limited Series,Fantasy,Crime,2016,41.0,NC-17,English,USA,6.2,movie_0034,movie_0034,8.0,156.0,1,2024-01-10,0
875,movie_0876,Mystery War,TV Series,Action,movie_0034,2018,31.0,G,French,India,movie_0034,movie_0034,movie_0034,8.0,182.0,0,2023-08-20,0
876,movie_0877,Family Dragon,Movie,Sci-Fi,movie_0034,2016,122.0,TV-PG,Japanese,France,6.4,15085716.0,movie_0034,movie_0034,movie_0034,1,2024-09-27,0
877,movie_0878,Mystery Battle,TV Series,Animation,Biography,2021,65.0,TV-Y,Spanish,Canada,7.0,movie_0034,movie_0034,8.0,48.0,0,2020-10-29,0
878,movie_0879,Storm Fire,TV Series,Action,Family,1998,37.0,TV-Y,English,USA,7.5,movie_0034,movie_0034,7.0,65.0,0,2025-03-16,0
879,movie_0880,My Dragon,Movie,Drama,movie_0034,2002,94.0,TV-Y7,Italian,USA,8.5,29878063.0,2421257.0,movie_0034,movie_0034,0,2022-02-21,0
880,movie_0881,Adventure Dream,Movie,Comedy,movie_0034,1993,121.0,TV-G,Italian,USA,4.5,movie_0034,13043639.0,movie_0034,movie_0034,0,2024-11-23,0
881,movie_0882,Little Mystery,TV Series,Horror,movie_0034,2002,52.0,TV-MA,English,USA,movie_0034,movie_0034,movie_0034,12.0,81.0,0,2021-05-06,0
882,movie_0883,An Mission,TV Series,Mystery,movie_0034,2008,17.0,G,English,India,5.4,movie_0034,movie_0034,2.0,156.0,0,2021-09-22,0
883,movie_0884,Queen King,Movie,Animation,movie_0034,2000,74.0,TV-G,English,Japan,9.0,3791520.0,movie_0034,movie_0034,movie_0034,0,2021-07-30,0
884,movie_0885,Battle Fire,Movie,Comedy,movie_0034,2015,74.0,TV-MA,English,USA,movie_0034,2627377.0,10816317.0,movie_0034,movie_0034,0,2025-02-26,0
885,movie_0886,Empire King,Stand-up Comedy,Adventure,movie_0034,2015,51.0,R,German,Canada,5.7,movie_0034,movie_0034,movie_0034,movie_0034,0,2023-12-17,0
886,movie_0887,Warrior Phoenix,Movie,Music,Music,2004,115.0,G,English,USA,4.1,25132790.0,165389163.0,movie_0034,movie_0034,0,2023-03-09,0
887,movie_0888,Adventure Phoenix,Limited Series,Documentary,Fantasy,2009,61.0,PG,English,South Korea,7.1,movie_0034,movie_0034,14.0,196.0,1,2024-06-20,0
888,movie_0889,Love Princess,Stand-up Comedy,Crime,War,2002,71.0,TV-Y,Spanish,Japan,5.9,movie_0034,movie_0034,movie_0034,movie_0034,0,2024-06-21,0
889,movie_0890,War Fire,Movie,Music,movie_0034,2008,14.0,TV-Y7,English,USA,movie_0034,9796514.0,9922315.0,movie_0034,movie_0034,1,2025-06-07,0
890,movie_0891,Ice House,Movie,Western,Thriller,2018,81.0,TV-Y7,French,UK,8.6,6422267.0,1560245.0,movie_0034,movie_0034,0,2024-08-29,0
891,movie_0892,Dark Dragon,Documentary,Documentary,Documentary,1991,79.0,NC-17,Spanish,South Korea,5.1,movie_0034,movie_0034,movie_0034,movie_0034,0,2024-05-16,0
892,movie_0893,Love Mission,Movie,Adventure,movie_0034,2011,27.0,G,English,USA,6.7,1945287.0,587723.0,movie_0034,movie_0034,1,2025-07-15,1
893,movie_0894,Mystery Secret,Movie,Thriller,Drama,2013,155.0,NC-17,Italian,South Korea,movie_0034,5902404.0,803661496.0,movie_0034,movie_0034,0,2021-04-12,1
894,movie_0895,House War,Movie,Animation,movie_0034,2014,82.0,TV-PG,English,USA,7.5,1647411.0,movie_0034,movie_0034,movie_0034,0,2025-03-18,0
895,movie_0896,Phoenix Hero,Documentary,Romance,movie_0034,2018,76.0,NC-17,English,Japan,6.6,movie_0034,movie_0034,movie_0034,movie_0034,1,2023-09-30,1
896,movie_0897,First Storm,Movie,Western,movie_0034,1995,456.0,TV-MA,English,USA,9.5,movie_0034,movie_0034,movie_0034,movie_0034,1,2021-03-10,0
897,movie_0898,First Family,Movie,Adventure,Sci-Fi,2008,125.0,TV-14,English,Canada,8.9,movie_0034,9257237.0,movie_0034,movie_0034,1,2021-08-28,1
898,movie_0899,City Phoenix,Stand-up Comedy,History,movie_0034,2002,43.0,NC-17,Spanish,USA,6.6,movie_0034,movie_0034,movie_0034,movie_0034,0,2020-12-19,0
899,movie_0900,Ice Love,Documentary,Drama,movie_0034,2001,66.0,NC-17,Japanese,USA,9.5,movie_0034,movie_0034,movie_0034,movie_0034,1,2022-07-24,0
900,movie_0901,First Hero,TV Series,War,Animation,2013,28.0,PG-13,English,USA,4.7,movie_0034,movie_0034,2.0,30.0,0,2020-08-12,0
901,movie_0902,Mystery Ice,TV Series,Action,Drama,2004,41.0,NC-17,English,USA,3.7,movie_0034,movie_0034,14.0,56.0,1,2024-10-22,1
902,movie_0903,Secret Battle,Stand-up Comedy,Animation,movie_0034,2024,63.0,TV-14,German,USA,8.3,movie_0034,movie_0034,movie_0034,movie_0034,0,2023-08-30,0
903,movie_0904,Battle Mission,Movie,Biography,movie_0034,2007,106.0,PG-13,Hindi,USA,5.0,15460729.0,12117921.0,movie_0034,movie_0034,0,2023-07-20,0
904,movie_0905,Dark Quest,Movie,Adventure,movie_0034,2020,153.0,TV-Y,English,USA,6.3,movie_0034,52461237.0,movie_0034,movie_0034,1,2024-02-17,0
905,movie_0906,Mystery Mystery,Movie,Fantasy,Western,2018,93.0,PG-13,English,USA,3.5,2480786.0,movie_0034,movie_0034,movie_0034,1,2023-06-07,0
906,movie_0907,Phoenix Secret,Limited Series,Romance,movie_0034,1993,59.0,TV-Y,English,Japan,4.2,movie_0034,movie_0034,movie_0034,189.0,1,2023-08-14,0
907,movie_0908,Love War,Movie,Sport,movie_0034,1990,86.0,TV-Y,English,USA,6.2,4103654.0,6858445.0,movie_0034,movie_0034,0,2021-06-13,0
908,movie_0909,Day Mission,Movie,Romance,Fantasy,2000,86.0,PG-13,German,USA,7.1,3817917.0,7105587.0,movie_0034,movie_0034,0,2021-09-12,0
909,movie_0910,Night Battle,Stand-up Comedy,Thriller,Western,2000,62.0,PG,English,USA,6.2,movie_0034,movie_0034,movie_0034,movie_0034,0,2021-03-21,0
910,movie_0911,Bright Dragon,Stand-up Comedy,Thriller,movie_0034,2018,55.0,TV-14,English,USA,7.9,movie_0034,movie_0034,movie_0034,movie_0034,0,2022-09-23,1
911,movie_0912,Mission Night,Stand-up Comedy,Adventure,movie_0034,2015,72.0,TV-Y7,English,USA,2.6,movie_0034,movie_0034,movie_0034,movie_0034,0,2023-01-10,0
912,movie_0913,Empire Secret,TV Series,Crime,Sport,2020,29.0,TV-G,Japanese,UK,7.8,movie_0034,movie_0034,2.0,70.0,1,2024-04-25,0
913,movie_0914,Love Secret,Movie,Music,Western,2018,100.0,R,English,USA,3.3,8658634.0,movie_0034,movie_0034,movie_0034,0,2023-03-19,1
914,movie_0915,Journey Adventure,TV Series,Romance,Fantasy,2004,36.0,PG-13,English,France,8.8,movie_0034,movie_0034,11.0,27.0,1,2025-07-10,0
915,movie_0916,Adventure Dream,Movie,Documentary,movie_0034,2017,97.0,G,English,USA,7.7,5230091.0,310864542.0,movie_0034,movie_0034,1,2022-03-28,0
916,movie_0917,Adventure Ice,Movie,Adventure,movie_0034,2004,65.0,TV-PG,German,UK,movie_0034,2308408.0,37466547.0,movie_0034,movie_0034,0,2021-07-21,0
917,movie_0918,Secret Phoenix,Stand-up Comedy,Sport,movie_0034,2002,59.0,TV-PG,English,South Korea,6.4,movie_0034,movie_0034,movie_0034,movie_0034,0,2021-02-08,0
918,movie_0919,The War,Movie,War,Sport,2012,99.0,TV-Y7,English,USA,4.5,2037924.0,6245998.0,movie_0034,movie_0034,0,2022-10-08,1
919,movie_0920,Story Warrior,Movie,Music,movie_0034,1998,129.0,R,English,Canada,10.0,1568923.0,910439.0,movie_0034,movie_0034,0,2021-07-11,0
920,movie_0921,Phoenix House,Movie,War,Thriller,1998,114.0,TV-MA,Hindi,Japan,7.1,movie_0034,17204463.0,movie_0034,movie_0034,0,2024-01-14,0
921,movie_0922,Our Story,Movie,Crime,movie_0034,2017,118.0,NC-17,French,Canada,8.0,movie_0034,movie_0034,movie_0034,movie_0034,1,2024-11-29,1
922,movie_0923,Last Phoenix,TV Series,Adventure,Fantasy,1995,45.0,TV-Y7,English,USA,5.7,movie_0034,movie_0034,4.0,182.0,0,2020-08-20,1
923,movie_0924,Fire King,TV Series,Drama,movie_0034,2022,64.0,PG,Spanish,USA,movie_0034,movie_0034,movie_0034,1,98.0,0,2021-07-22,0
924,movie_0925,Quest Princess,Movie,Mystery,movie_0034,2005,134.0,TV-G,English,France,6.2,16797086.0,movie_0034,movie_0034,movie_0034,0,2025-06-16,0
925,movie_0926,Family Queen,Movie,Sci-Fi,Action,2024,125.0,NC-17,Spanish,USA,movie_0034,movie_0034,10714224.0,movie_0034,movie_0034,0,2024-05-02,0
926,movie_0927,Fire Ice,TV Series,Sci-Fi,movie_0034,2008,40.0,TV-G,French,France,6.7,movie_0034,movie_0034,12.0,37.0,1,2022-09-03,1
927,movie_0928,Little Dream,TV Series,Horror,movie_0034,2008,54.0,PG,Spanish,USA,5.9,movie_0034,movie_0034,5.0,131.0,0,2023-12-13,0
928,movie_0929,Fire King,Movie,Adventure,movie_0034,2001,144.0,G,English,USA,6.4,6055248.0,54612.0,movie_0034,movie_0034,0,2023-01-26,0
929,movie_0930,Dark Day,Limited Series,Animation,History,1991,18.0,TV-14,English,Canada,5.8,movie_0034,movie_0034,8.0,99.0,0,2025-04-30,0
930,movie_0931,Family King,Movie,War,movie_0034,2011,91.0,TV-Y,English,USA,4.2,6878404.0,2032055569.0,movie_0034,movie_0034,0,2020-08-12,0
931,movie_0932,Hero Empire,Limited Series,Sci-Fi,Adventure,1992,63.0,NC-17,English,USA,9.0,movie_0034,movie_0034,6.0,46.0,0,2021-04-22,0
932,movie_0933,Princess Family,Movie,Horror,movie_0034,2014,136.0,TV-PG,Hindi,USA,7.5,1750334.0,8461465.0,movie_0034,movie_0034,0,2023-01-06,0
933,movie_0934,Kingdom House,TV Series,Comedy,movie_0034,2018,23.0,TV-G,English,Canada,6.8,movie_0034,movie_0034,2.0,22.0,1,2021-03-02,1
934,movie_0935,Day Adventure,Movie,Thriller,movie_0034,2003,122.0,TV-PG,French,USA,movie_0034,movie_0034,movie_0034,movie_0034,movie_0034,1,2021-10-31,0
935,movie_0936,Quest Empire,Movie,Family,Crime,2019,85.0,G,English,USA,3.7,movie_0034,212795.0,movie_0034,movie_0034,0,2024-12-04,1
936,movie_0937,Journey House,Movie,History,movie_0034,2010,108.0,TV-Y7,English,USA,0.6,27987637.0,movie_0034,movie_0034,movie_0034,0,2020-11-26,0
937,movie_0938,Old House,Movie,Crime,War,1995,116.0,R,English,USA,1.7,6877911.0,65073829.0,movie_0034,movie_0034,1,2021-04-05,1
938,movie_0939,Dragon War,TV Series,Crime,movie_0034,2000,66.0,TV-Y7,English,Canada,6.2,movie_0034,movie_0034,10.0,117.0,0,2021-07-08,0
939,movie_0940,Fire Warrior,Limited Series,Documentary,movie_0034,2016,69.0,TV-PG,English,USA,7.5,movie_0034,movie_0034,movie_0034,146.0,0,2020-11-15,0
940,movie_0941,A Mystery,Movie,War,movie_0034,2023,117.0,TV-PG,Spanish,Germany,5.6,movie_0034,31526910.0,movie_0034,movie_0034,0,2025-05-01,0
941,movie_0942,King Legend,Stand-up Comedy,Mystery,movie_0034,1999,98.0,TV-14,English,Canada,5.9,movie_0034,movie_0034,movie_0034,movie_0034,1,2022-12-31,1
942,movie_0943,Dream Adventure,TV Series,Music,movie_0034,2021,49.0,TV-MA,English,Japan,9.4,movie_0034,movie_0034,14.0,52.0,1,2022-12-04,0
943,movie_0944,Dark Love,Movie,Sci-Fi,Animation,1990,103.0,G,English,Japan,8.3,755027.0,121486.0,movie_0034,movie_0034,0,2023-07-21,0
944,movie_0945,Secret Ice,Documentary,Sport,Sci-Fi,2010,97.0,TV-Y7,English,USA,6.6,movie_0034,movie_0034,movie_0034,movie_0034,1,2023-04-30,0
945,movie_0946,Quest Warrior,Movie,Comedy,Action,2001,83.0,G,English,France,6.5,10571426.0,2106307.0,movie_0034,movie_0034,0,2023-09-28,0
946,movie_0947,Secret Mission,Movie,Biography,movie_0034,1999,84.0,PG-13,Spanish,USA,9.3,7872425.0,5076773.0,movie_0034,movie_0034,0,2023-04-23,0
947,movie_0948,Little Night,TV Series,History,movie_0034,2015,52.0,TV-Y,English,USA,6.8,movie_0034,movie_0034,1,164.0,1,2022-11-15,0
948,movie_0949,Warrior Adventure,Movie,History,Adventure,2006,106.0,G,Italian,USA,6.0,10082632.0,2344323.0,movie_0034,movie_0034,0,2023-10-16,1
949,movie_0950,War Day,TV Series,Thriller,movie_0034,2000,55.0,TV-14,Korean,USA,6.1,movie_0034,movie_0034,11.0,184.0,0,2024-03-30,0
950,movie_0951,Big House,TV Series,Horror,movie_0034,2020,38.0,G,English,USA,6.7,movie_0034,movie_0034,6.0,72.0,1,2020-09-20,0
951,movie_0952,Queen Day,Movie,Western,Music,2009,121.0,PG,English,USA,8.8,9065794.0,movie_0034,movie_0034,movie_0034,0,2023-07-21,0
952,movie_0953,Bright Love,Documentary,Drama,Western,1999,108.0,TV-G,Spanish,South Korea,5.0,movie_0034,movie_0034,movie_0034,movie_0034,0,2020-11-27,0
953,movie_0954,Mission Adventure,Movie,Comedy,movie_0034,2020,151.0,PG,German,USA,5.6,479995.0,31220059.0,movie_0034,movie_0034,1,2020-10-20,0
954,movie_0955,Queen Empire,Movie,Fantasy,movie_0034,2022,87.0,PG-13,Spanish,USA,7.2,movie_0034,movie_0034,movie_0034,movie_0034,1,2022-03-03,0
955,movie_0956,A Love,Stand-up Comedy,Adventure,movie_0034,2001,97.0,G,English,USA,8.4,movie_0034,movie_0034,movie_0034,movie_0034,0,2023-01-20,0
956,movie_0957,Storm Love,Documentary,Sci-Fi,Family,2024,102.0,TV-14,Italian,Canada,6.3,movie_0034,movie_0034,movie_0034,movie_0034,1,2021-05-24,0
957,movie_0958,Story Warrior,Movie,Thriller,movie_0034,2022,104.0,G,English,USA,9.1,7640901.0,8187582.0,movie_0034,movie_0034,0,2021-05-19,0
958,movie_0959,A Dragon,TV Series,Animation,movie_0034,2016,51.0,R,French,USA,8.9,movie_0034,movie_0034,14.0,17.0,1,2023-05-11,0
959,movie_0960,Quest Quest,TV Series,Animation,movie_0034,2015,29.0,PG-13,English,Canada,7.0,movie_0034,movie_0034,3.0,46.0,1,2022-02-23,1
960,movie_0961,Story Mystery,Movie,Fantasy,movie_0034,2014,115.0,TV-Y7,Spanish,South Korea,7.3,movie_0034,341983926.0,movie_0034,movie_0034,1,2025-04-30,0
961,movie_0962,City Ice,TV Series,History,movie_0034,2018,45.0,TV-PG,English,USA,6.8,movie_0034,movie_0034,9.0,198.0,0,2022-05-03,1
962,movie_0963,War Dream,Limited Series,Sci-Fi,movie_0034,1998,24.0,NC-17,English,USA,6.7,movie_0034,movie_0034,11.0,30.0,1,2025-05-18,0
963,movie_0964,Journey Empire,TV Series,Crime,Documentary,1992,58.0,TV-Y,English,UK,7.1,movie_0034,movie_0034,4.0,18.0,1,2022-11-22,0
964,movie_0965,Empire Legend,Movie,Sport,Western,1997,29.0,PG-13,Spanish,Canada,3.5,1437629.0,5514939.0,movie_0034,movie_0034,0,2020-08-06,0
965,movie_0966,A Adventure,Stand-up Comedy,Crime,movie_0034,2024,70.0,TV-G,English,USA,5.9,movie_0034,movie_0034,movie_0034,movie_0034,0,2024-01-20,0
966,movie_0967,Our Adventure,TV Series,Adventure,movie_0034,2017,66.0,TV-G,German,USA,7.0,movie_0034,movie_0034,11.0,107.0,0,2025-04-20,0
967,movie_0968,First Queen,TV Series,Fantasy,movie_0034,1996,46.0,NC-17,English,USA,5.8,movie_0034,movie_0034,9.0,14.0,0,2024-03-16,0
968,movie_0969,Adventure Story,Movie,Crime,Music,1993,131.0,TV-MA,English,India,6.1,1905142.0,389765.0,movie_0034,movie_0034,0,2022-01-30,0
969,movie_0970,House King,TV Series,Biography,movie_0034,2005,52.0,PG,Spanish,USA,movie_0034,movie_0034,movie_0034,7.0,159.0,0,2021-12-21,1
970,movie_0971,Warrior Empire,TV Series,Romance,movie_0034,1998,48.0,NC-17,German,Canada,6.3,movie_0034,movie_0034,9.0,107.0,0,2022-04-21,0
971,movie_0972,Bright Mystery,Stand-up Comedy,Sport,movie_0034,1995,54.0,PG-13,Spanish,USA,6.8,movie_0034,movie_0034,movie_0034,movie_0034,0,2024-12-02,0
972,movie_0973,Dark Kingdom,TV Series,Romance,movie_0034,2001,66.0,R,German,USA,6.2,movie_0034,movie_0034,3.0,133.0,1,2022-10-03,0
973,movie_0974,Queen Storm,TV Series,Crime,Drama,2002,50.0,TV-14,English,Germany,5.8,movie_0034,movie_0034,movie_0034,11.0,0,2024-06-28,0
974,movie_0975,Quest War,Movie,History,Adventure,2013,101.0,TV-MA,French,USA,5.5,12437786.0,110918415.0,movie_0034,movie_0034,0,2022-11-14,0
975,movie_0976,Dragon Journey,Movie,Adventure,Documentary,2015,111.0,G,Hindi,Japan,7.3,45933057.0,2099413.0,movie_0034,movie_0034,0,2022-09-16,0
